slow marker
50
0.00755147, -0.65, -0.0100435, 1.8, 0.00110074, 0.42, -0.00708291, -0.00350052, -0.31906, 1.69357, 1.04678e-07, -2.22058, 2.2223;
0.0151019, -0.649997, -0.0200854, 1.79987, 0.00220118, 0.420081, -0.0141644, -0.00700077, -0.319072, 1.69358, 5.49434e-07, -2.2206, 2.22228;
0.0226509, -0.650017, -0.0301252, 1.79969, 0.00330134, 0.420198, -0.0212439, -0.0105009, -0.319084, 1.69359, 1.03916e-06, -2.22063, 2.22225;
0.0301983, -0.65006, -0.0401622, 1.79945, 0.00440072, 0.420351, -0.0283208, -0.014001, -0.319096, 1.6936, 1.55562e-06, -2.22065, 2.22223;
0.0377435, -0.650126, -0.0501956, 1.79916, 0.00549878, 0.42054, -0.0353942, -0.0175011, -0.319109, 1.69361, 2.10192e-06, -2.22068, 2.22221;
0.045286, -0.650214, -0.0602243, 1.79881, 0.00659497, 0.420764, -0.042463, -0.0210013, -0.319121, 1.69362, 2.09814e-06, -2.2207, 2.22218;
0.0528253, -0.650325, -0.0702474, 1.7984, 0.00768875, 0.421025, -0.0495264, -0.0245015, -0.319133, 1.69363, 2.66303e-06, -2.22072, 2.22216;
0.060361, -0.650459, -0.0802639, 1.79794, 0.00877958, 0.421322, -0.0565832, -0.0280016, -0.319145, 1.69364, 3.2829e-06, -2.22075, 2.22214;
0.0678924, -0.650615, -0.090273, 1.79743, 0.0098669, 0.421654, -0.0636327, -0.0315018, -0.319157, 1.69365, 3.95731e-06, -2.22077, 2.22211;
0.075419, -0.650793, -0.100274, 1.79685, 0.0109502, 0.422023, -0.0706738, -0.0350021, -0.319169, 1.69366, 4.68581e-06, -2.22079, 2.22209;
0.0829404, -0.650994, -0.110265, 1.79622, 0.0120289, 0.422427, -0.0777056, -0.0385023, -0.319181, 1.69367, 5.46763e-06, -2.22082, 2.22206;
0.090456, -0.651217, -0.120246, 1.79554, 0.0131026, 0.422867, -0.0847271, -0.0420025, -0.319193, 1.69368, 6.30293e-06, -2.22084, 2.22204;
0.0979655, -0.651462, -0.130215, 1.7948, 0.0141706, 0.423342, -0.0917375, -0.0455028, -0.319205, 1.69369, 7.19043e-06, -2.22086, 2.22202;
0.105468, -0.65173, -0.140173, 1.794, 0.0152326, 0.423853, -0.0987357, -0.049003, -0.319217, 1.6937, 8.13031e-06, -2.22089, 2.22199;
0.112964, -0.652019, -0.150117, 1.79315, 0.0162878, 0.4244, -0.105721, -0.0525033, -0.319229, 1.69371, 9.121e-06, -2.22091, 2.22197;
0.120452, -0.65233, -0.160047, 1.79224, 0.017336, 0.424982, -0.112692, -0.0560036, -0.319241, 1.69372, 1.01625e-05, -2.22093, 2.22195;
0.127931, -0.652663, -0.169963, 1.79128, 0.0183765, 0.4256, -0.119649, -0.0595039, -0.319253, 1.69373, 1.1254e-05, -2.22096, 2.22192;
0.135403, -0.653017, -0.179863, 1.79026, 0.0194089, 0.426253, -0.126589, -0.0630042, -0.319265, 1.69374, 1.23946e-05, -2.22098, 2.2219;
0.142865, -0.653393, -0.189746, 1.78919, 0.0204326, 0.426941, -0.133513, -0.0665046, -0.319277, 1.69374, 1.35833e-05, -2.221, 2.22188;
0.150318, -0.65379, -0.199612, 1.78806, 0.0214473, 0.427664, -0.14042, -0.0700049, -0.319289, 1.69375, 1.48195e-05, -2.22103, 2.22185;
0.157761, -0.654208, -0.20946, 1.78687, 0.0224524, 0.428423, -0.147308, -0.0735052, -0.319301, 1.69376, 1.61019e-05, -2.22105, 2.22183;
0.165194, -0.654648, -0.219288, 1.78563, 0.0234475, 0.429217, -0.154177, -0.0770056, -0.319313, 1.69377, 1.743e-05, -2.22107, 2.2218;
0.172616, -0.655108, -0.229097, 1.78434, 0.0244321, 0.430045, -0.161027, -0.0805059, -0.319325, 1.69378, 1.88026e-05, -2.2211, 2.22178;
0.180027, -0.655588, -0.238885, 1.78299, 0.0254059, 0.430909, -0.167855, -0.0840063, -0.319336, 1.69379, 2.02185e-05, -2.22112, 2.22176;
0.187427, -0.656089, -0.248651, 1.78158, 0.0263683, 0.431807, -0.174662, -0.0875067, -0.319348, 1.6938, 2.1677e-05, -2.22114, 2.22173;
0.194815, -0.656611, -0.258396, 1.78012, 0.0273189, 0.43274, -0.181446, -0.091007, -0.31936, 1.69381, 2.31767e-05, -2.22117, 2.22171;
0.202192, -0.657152, -0.268117, 1.7786, 0.0282573, 0.433707, -0.188208, -0.0945074, -0.319372, 1.69382, 2.47164e-05, -2.22119, 2.22169;
0.209556, -0.657714, -0.277815, 1.77703, 0.0291832, 0.434709, -0.194945, -0.0980078, -0.319384, 1.69383, 2.62953e-05, -2.22121, 2.22166;
